iter	MAPE	RMSE
768	0.03624020145	0.08429988887
769	0.03622990983	0.08426452056
770	0.03621313062	0.0842200557
771	0.03619735187	0.08417388605
772	0.03617891374	0.0841351044
773	0.03616579335	0.08410224812
774	0.03613931744	0.08403116908
775	0.03612190955	0.08397514501
776	0.03610463559	0.08393874186
777	0.03608859109	0.08390819885
778	0.03608013699	0.0838842477
779	0.03605153026	0.08380149464
780	0.03602192742	0.08374247335
781	0.03599670478	0.08368336073
782	0.03596744081	0.08361453116
783	0.0359430175	0.08353891095
784	0.03592773175	0.08350707951
785	0.03591003533	0.08347081183
786	0.03589730306	0.08343110283
787	0.03589350073	0.08342016911
788	0.03588605407	0.08339988606
789	0.0358587914	0.08334545235
790	0.03584938469	0.08331264772
791	0.03582714803	0.08324968763
792	0.03579675039	0.08318711599
793	0.03577003693	0.08312976421
794	0.03574477295	0.08307182913
795	0.03574172895	0.08306504942
796	0.03570645207	0.08300120124
797	0.03568994406	0.08295825917
798	0.03566517588	0.08290978353
799	0.03564425303	0.08285691499
800	0.03562923949	0.08281296667
801	0.0356091878	0.08276075726
802	0.03560020952	0.08273552598
803	0.03558499101	0.08269303704
804	0.03556586036	0.08265036649
805	0.03553363188	0.0825905381
806	0.03551553008	0.08255065709
807	0.03549501287	0.08250216518
808	0.03547095346	0.08244937446
809	0.03545019608	0.08239938058
810	0.03543980364	0.08237643786
811	0.03541676534	0.08233440562
812	0.03540248003	0.08229465084
813	0.03538511899	0.0822521169
814	0.03537201026	0.08220865781
815	0.03535200912	0.08217072226
816	0.03533724774	0.0821381318
817	0.03531921921	0.08208654799
818	0.03529310569	0.08200874118
819	0.03527295898	0.08194487127
820	0.03524524143	0.08189338818
821	0.03521489318	0.0818396217
822	0.03519174956	0.08178946634
823	0.03516819411	0.08174884279
824	0.03514648936	0.08169005914
825	0.03512850051	0.08164670108
826	0.03511466641	0.08160820741
827	0.03509274916	0.08156679373
828	0.03507900159	0.08152670746
829	0.03505168079	0.08147240758
830	0.03504294593	0.08145100827
831	0.0350148993	0.08139493898
832	0.03498453556	0.08133553208
833	0.03495504012	0.08127265034
834	0.03493908621	0.08124142466
835	0.03489797189	0.08116605818
836	0.03488054053	0.08112040367
837	0.03486312469	0.08107122398
838	0.03483919467	0.08100803106
839	0.03483274039	0.08099203466
840	0.03480998586	0.08094898921
841	0.0347934887	0.08090895511
842	0.03477285783	0.08086181759
843	0.03474289991	0.08080115032
844	0.0347129262	0.08073820604
845	0.03469055117	0.08069411775
846	0.03466440579	0.08064449109
847	0.034660945	0.08063718437
848	0.03465287216	0.08061799252
849	0.03463659081	0.08058140517
850	0.03461845839	0.08053983117
851	0.03460595841	0.08050518865
852	0.03457850453	0.08046112595
853	0.03456504978	0.080424498
854	0.03454716049	0.08038027561
855	0.0345119176	0.08030845852
856	0.03448251757	0.08025016798
857	0.03446252419	0.08019660188
858	0.03444543978	0.08015241442
859	0.0344329901	0.08012208103
860	0.03442163196	0.08009411873
861	0.03441337945	0.0800702007
862	0.03439028694	0.08002385557
863	0.03437786006	0.0799847029
864	0.03436239013	0.07993154323
865	0.03434870595	0.07989881175
866	0.03433552897	0.07987157126
867	0.03432628154	0.07984641486
868	0.03430544621	0.07979554523
869	0.03429530416	0.07976843738
870	0.03428303787	0.07972750438
871	0.03425340666	0.07967240356
872	0.03420985189	0.07957102132
873	0.0341973374	0.07954074109
874	0.03417706012	0.07949696828
875	0.03416058168	0.07944519261
876	0.03413658238	0.07940041401
877	0.03411677251	0.07936145494
878	0.03410250609	0.07932321251
879	0.03408442385	0.07927893599
880	0.03406867386	0.07923780462
881	0.03405842048	0.07920481137
882	0.03403840437	0.07915487206
883	0.03402809333	0.07911460665
884	0.03400872241	0.07906667141
885	0.0339931537	0.07903195309
886	0.03397382688	0.07898888773
887	0.0339480794	0.07893232375
888	0.03394171767	0.07890823527
889	0.03392591802	0.07887343993
890	0.03391322061	0.07884246637
891	0.0338940409	0.07881310337
892	0.0338819504	0.07878480682
893	0.03385965661	0.07873781191
894	0.03385029404	0.07870416902
895	0.03383059614	0.07866182532
896	0.03380832452	0.07861474001
897	0.03378675994	0.07856298834
898	0.03376230143	0.07851407659
899	0.03374453737	0.07846554737
900	0.03372598888	0.07842405296
901	0.03372343892	0.07841889147
902	0.0337067097	0.07838104177
903	0.03370499507	0.07837650559
904	0.03369542507	0.07834883914
905	0.03367650091	0.07830946903
906	0.03366087004	0.07826874359
907	0.03363961969	0.07822813212
908	0.03363116568	0.07820059047
909	0.03361380038	0.07814680361
910	0.03360209842	0.07811145408
911	0.03357153103	0.07805802759
912	0.03356997634	0.07805576249
913	0.03356860856	0.07805398305
914	0.03356412218	0.07804220772
915	0.03353893253	0.0779880228
916	0.0335222613	0.07794167849
917	0.03349690931	0.07789149918
918	0.03348725556	0.0778640205
919	0.03346347517	0.07781131216
920	0.03343720842	0.07775215491
921	0.0334137546	0.07769403276
922	0.03339741799	0.07764209267
923	0.03338073051	0.07760239534
924	0.03335212432	0.07755386598
925	0.03333267079	0.07751820717
926	0.03330698985	0.07744906004
927	0.03328469084	0.07740449181
928	0.03327562339	0.07737692075
929	0.03326138037	0.07734757134
930	0.03324026265	0.07729767008
931	0.03320831445	0.07721980711
932	0.03319679208	0.07718931444
933	0.03318501951	0.07715510485
934	0.03317921452	0.07714245398
935	0.03317414446	0.07712871207
936	0.03316108921	0.07708163283
937	0.03315050541	0.07705699328
938	0.03313765207	0.07701775729
939	0.03311475665	0.07696878209
940	0.03310999372	0.07694947204
941	0.03308736988	0.07689721317
942	0.0330716519	0.07684571628
943	0.03305482682	0.07679863348
944	0.03304398129	0.07676694518
945	0.03303153232	0.07674043906
946	0.03301395023	0.07668959801
947	0.03299986677	0.07665030863
948	0.03297736147	0.07658970658
949	0.03295752067	0.07653610034
950	0.03294135359	0.07648638237
951	0.03292061355	0.07645190673
952	0.03292003754	0.07645100402
953	0.03290060085	0.07641769355
954	0.0328802948	0.07637397275
955	0.03286594337	0.07634604212
956	0.03285080865	0.0762996017
957	0.03283564954	0.07626162474
958	0.03281579417	0.07620887284
959	0.0328041314	0.07619091565
960	0.03280022977	0.07618396779
961	0.03277737766	0.07613473037
962	0.03275387441	0.07609116246
963	0.0327479607	0.07607162292
964	0.03274497417	0.07606844692
965	0.03271875613	0.07601807556
966	0.03270822325	0.07598424685
967	0.03268816102	0.07593674147
968	0.03266598723	0.07588539229
969	0.03265013302	0.07585401835
970	0.03263885753	0.0758233715
971	0.0326140018	0.07576968112
972	0.03259454266	0.07573394603
973	0.03257779895	0.07569258599
974	0.03255997304	0.0756457357
975	0.0325521348	0.07562141923
976	0.03253691037	0.07559078832
977	0.03251220362	0.07554252711
978	0.03251093212	0.07554128545
979	0.03249929855	0.07551338721
980	0.03248882529	0.07548701116
981	0.0324783921	0.07545496479
982	0.03246365268	0.07540759926
983	0.03243622186	0.07533618959
984	0.03242125108	0.07530562491
985	0.03240082367	0.07525688459
986	0.03238976584	0.07521967795
987	0.03236724053	0.07516927118
988	0.03235142517	0.07512127573
989	0.03234969367	0.07511800749
990	0.0323234754	0.07506948213
991	0.03232214668	0.07506801025
992	0.03229823048	0.07501320949
993	0.03229293338	0.07500355139
994	0.0322742288	0.07497208781
995	0.03225273403	0.07492912188
996	0.03222107989	0.07487788571
997	0.03221979226	0.07487434767
998	0.0322104033	0.0748518391
999	0.03219010683	0.07480753129
1000	0.03217898731	0.07479064123
1001	0.03215972922	0.07475065803
1002	0.03214348994	0.07469196265
1003	0.03213424637	0.07466928111
1004	0.03211988653	0.0746341372
1005	0.03211675935	0.07462841808
1006	0.03210355515	0.0746035603
1007	0.03207751306	0.07454657132
1008	0.03207685265	0.07454478211
1009	0.03206535956	0.07451896669
1010	0.03205805987	0.07449928204
1011	0.03204346786	0.07446427819
1012	0.03203066048	0.0744374629
1013	0.03203024693	0.07443667453
1014	0.03201516722	0.0743995096
1015	0.03199669966	0.07436308048
1016	0.03198339157	0.07432391256
1017	0.03196839411	0.07429353251
1018	0.03196732889	0.07429017644
1019	0.03194525365	0.07424192358
1020	0.03193303503	0.07421321366
1021	0.03192130029	0.07418805218
1022	0.03190316403	0.07413898529
1023	0.03190247173	0.07413754705
1024	0.03188198803	0.07409360824
1025	0.03186394938	0.07405095488
1026	0.03184920751	0.07401267877
1027	0.0318182944	0.07395378643
1028	0.03180946649	0.07392565486
1029	0.03179669199	0.07389659123
1030	0.03177174563	0.07384169193
1031	0.03177117373	0.07384035412
1032	0.03175765022	0.07379492182
1033	0.03174878931	0.07377190795
1034	0.03174565868	0.07376538701
1035	0.03172759129	0.07373150787
1036	0.03171567807	0.0737011858
1037	0.03171091232	0.07369355165
1038	0.03169727829	0.07365685592
1039	0.03168329421	0.07362556848
1040	0.0316668035	0.07358785733
1041	0.03164070895	0.07354250135
1042	0.03163237038	0.0735159355
1043	0.03161133298	0.07347636785
1044	0.03159692882	0.0734329466
1045	0.03158718951	0.07340008892
1046	0.03156984717	0.07337077404
1047	0.03156190331	0.07334688661
1048	0.03153845258	0.07330566154
1049	0.03152634056	0.07328213369
1050	0.0315012235	0.07322499787
1051	0.03147978639	0.07316750582
1052	0.03146557417	0.07313371148
1053	0.031455531	0.07309014418
1054	0.03143413217	0.07305078739
1055	0.03142216141	0.0730264927
1056	0.03141118425	0.07300051783
1057	0.0313863727	0.07295450398
1058	0.03137332513	0.07292389059
1059	0.03135350734	0.07288755726
1060	0.03133241296	0.0728512701
1061	0.03132920438	0.07284611641
1062	0.03131072474	0.07280757339
1063	0.03129457825	0.07278324475
1064	0.03127932975	0.0727505248
1065	0.0312596191	0.07270501882
1066	0.03124244548	0.07265314598
1067	0.03123079629	0.0726179012
1068	0.03121861043	0.07258968322
1069	0.03120573464	0.07256385988
1070	0.03118997211	0.0725189062
1071	0.03117681354	0.07249220925
1072	0.03115963055	0.07246407471
1073	0.03114866322	0.07243429673
1074	0.03113441348	0.07239196396
1075	0.03112426746	0.07236247337
1076	0.03110279305	0.07231952203
1077	0.03108929121	0.07228421303
1078	0.0310794466	0.07225211767
1079	0.03107213576	0.0722282443
1080	0.03105864118	0.07220113508
1081	0.031044518	0.07216914573
1082	0.03103458796	0.07214886217
1083	0.03102419893	0.07212851415
1084	0.03102228679	0.07212289173
1085	0.03100391284	0.07209219271
1086	0.03099395582	0.07206316335
1087	0.03098306757	0.07204047223
1088	0.03097321977	0.07201673502
1089	0.03095830853	0.07196887362
1090	0.03094598197	0.071938784
1091	0.03093241419	0.07190951922
1092	0.03092069191	0.07187864973
1093	0.03091001641	0.071853065
1094	0.03089933682	0.07182483808
1095	0.03088370441	0.07179553669
1096	0.03086979363	0.07176011757
1097	0.03084154229	0.07170045518
1098	0.03083809166	0.07169556266
1099	0.03082611051	0.07166470108
1100	0.0308247882	0.07166287085
1101	0.03080646433	0.0716333237
1102	0.03079548767	0.07160510171
1103	0.03077079778	0.07155790768
1104	0.030768766	0.07155313171
1105	0.03073421411	0.07148972649
1106	0.03071321334	0.07144140145
1107	0.0306997601	0.07141137537
1108	0.03068520089	0.07136886478
1109	0.03067548945	0.07133886439
1110	0.03065266515	0.07129931417
1111	0.03063403237	0.07126624894
1112	0.03061652532	0.07122053188
1113	0.03059613869	0.07116365979
1114	0.03057305491	0.07110272604
1115	0.03056810118	0.07108484222
1116	0.03055841785	0.0710486502
1117	0.0305507761	0.07102045264
1118	0.03053832287	0.07100122046
1119	0.03050969862	0.07094084012
1120	0.03050656339	0.0709331557
1121	0.030500902	0.0709132674
1122	0.03050018852	0.07091217624
1123	0.03048214832	0.07087328445
1124	0.0304562914	0.07080728271
1125	0.03043799107	0.07076343579
1126	0.03042086332	0.07073199951
1127	0.03040052617	0.07069605982
1128	0.03038793986	0.07066440147
1129	0.0303676352	0.0706104607
1130	0.03035408318	0.07057382918
1131	0.03034086408	0.07055074747
1132	0.03032801253	0.07052160472
1133	0.03031780128	0.07050050436
1134	0.03030802662	0.07047597878
1135	0.03028612061	0.07043356021
1136	0.03026764795	0.07039634413
1137	0.03025230564	0.07036381366
1138	0.03024288574	0.07033457939
1139	0.03023100561	0.07030096726
1140	0.03021277104	0.07026470937
1141	0.03020192579	0.07024566286
1142	0.03018870033	0.07021160674
1143	0.03016963579	0.07016253245
1144	0.03015413597	0.07013326949
1145	0.03013319779	0.0700818736
1146	0.03010859005	0.07003860612
1147	0.03008947847	0.07000173381
1148	0.03007152742	0.06996144315
1149	0.03005345321	0.0699241615
1150	0.03003693975	0.06988445341
1151	0.03002618606	0.06985788778
1152	0.02999699822	0.06979174922
1153	0.02998014846	0.06976198549
1154	0.0299763323	0.06975606054
1155	0.02996763628	0.0697322308
1156	0.02995234864	0.06968772487
1157	0.02993852478	0.06966847197
1158	0.02992946523	0.06964717357
1159	0.02992180123	0.06962431277
1160	0.02991114602	0.06959497094
1161	0.0298961114	0.0695555307
1162	0.02987402013	0.06950725714
1163	0.02986103981	0.06946877244
1164	0.02985611214	0.06945361262
1165	0.02985066794	0.0694382207
1166	0.02981816845	0.0693656912
1167	0.02980911825	0.06934341745
1168	0.02979086888	0.06930770177
1169	0.0297819926	0.0692784488
1170	0.02977148666	0.06925333315
1171	0.02976283512	0.06923058286
1172	0.02974923147	0.06919935887
1173	0.02972083606	0.06912934882
1174	0.02971833831	0.06912228776
1175	0.029690576	0.06907270144
1176	0.02966604781	0.06901060802
1177	0.02965086358	0.06897332851
1178	0.02963416166	0.06893690816
1179	0.02962279544	0.06890643904
1180	0.02962161522	0.06890483751
1181	0.02960260583	0.06886528751
1182	0.02957482092	0.06880344658
1183	0.02956099371	0.06876391768
1184	0.02954156463	0.06873187431
1185	0.02953492662	0.06871786936
1186	0.02952158757	0.06868689289
1187	0.0295125182	0.06866074158
1188	0.02951016191	0.06865722074
1189	0.02949116022	0.06861686862
1190	0.02948350308	0.06859638613
1191	0.02945830872	0.06854115819
1192	0.02944647695	0.06850434119
1193	0.0294452177	0.06850181858
1194	0.02943634304	0.06847640077
1195	0.02942791239	0.06845531133
1196	0.02941216493	0.06842466702
1197	0.02940196415	0.06838484297
1198	0.02938225635	0.06833550585
1199	0.02935624858	0.06829104363
1200	0.02935074174	0.06827494288
1201	0.02932723358	0.06822248321
1202	0.02931721414	0.06819896318
1203	0.02930589175	0.06816993231
1204	0.02928935955	0.06813222795
1205	0.02927225476	0.06809889081
1206	0.02926452209	0.06807838761
1207	0.02924802586	0.06804264592
1208	0.02923893409	0.06802419585
1209	0.02923230991	0.06800676711
1210	0.02922090611	0.06798138543
1211	0.02920932535	0.06795464139
1212	0.02920230742	0.06793610324
1213	0.02919184125	0.06790905155
1214	0.0291800475	0.06787769079
1215	0.02917882568	0.06787600828
1216	0.02916236131	0.0678400159
1217	0.02915055121	0.06781261353
1218	0.02913794249	0.06778569128
1219	0.02911902969	0.06773779812
1220	0.0291037162	0.06771257226
1221	0.0291013767	0.06770824777
1222	0.02908993557	0.06767647283
1223	0.02906975152	0.06762880205
1224	0.02905771317	0.06759646938
1225	0.0290412908	0.06755903598
1226	0.02902388896	0.06752229214
1227	0.02900850753	0.06749072637
1228	0.02899476953	0.06745729415
1229	0.02897657121	0.06742029404
1230	0.02895542362	0.06736976562
1231	0.02894820822	0.0673514012
1232	0.02894102183	0.06732927752
1233	0.02892793015	0.0672958448
1234	0.0289196038	0.06727682
1235	0.02890942469	0.06725364009
1236	0.02889845958	0.06723812247
1237	0.02888810514	0.06721460596
1238	0.02887629113	0.06719259517
1239	0.02886050954	0.06716473552
1240	0.02885006684	0.0671436198
1241	0.0288438193	0.06712811068
1242	0.02882772501	0.06709178709
1243	0.02881986109	0.06706953721
1244	0.02879913871	0.06703596941
1245	0.02879784068	0.06703299284
1246	0.02877976934	0.06699407494
1247	0.02877111485	0.06697290414
1248	0.02875667596	0.06695216462
1249	0.02874526393	0.06692566844
1250	0.02872444831	0.06688005158
1251	0.02871105923	0.06684921573
1252	0.02870003631	0.06682968866
1253	0.02869146374	0.0668052866
1254	0.02867195633	0.06675919316
1255	0.02865553236	0.06672588228
1256	0.02863447246	0.06668701949
1257	0.02862897545	0.06666409499
1258	0.02861382687	0.06663133121
1259	0.02860560164	0.06659688778
1260	0.02858881537	0.06655680533
1261	0.02858745723	0.06655444184
1262	0.02858707502	0.06655399245
1263	0.02857763301	0.06653461663
1264	0.02855757415	0.06648895957
1265	0.02855203042	0.06647597181
1266	0.02854058834	0.06645314746
1267	0.02853044306	0.06643033422
1268	0.02851748521	0.0663999553
1269	0.02850896732	0.06637312031
1270	0.02849066709	0.06634375152
1271	0.02847959778	0.06631345385
1272	0.02847040196	0.06628804594
1273	0.02845691751	0.0662654937
1274	0.02844905589	0.0662478927
1275	0.02844070156	0.06622508971
1276	0.02841154546	0.06616721278
1277	0.02839929957	0.0661405347
1278	0.02837002897	0.06608573582
1279	0.02834848656	0.06603584805
1280	0.02832518144	0.06598802527
1281	0.02830708935	0.06595772198
1282	0.02830374655	0.06595183569
1283	0.02829231068	0.06592679181
1284	0.02828162685	0.06589738657
1285	0.02825560443	0.06583701918
1286	0.02825016782	0.06582312413
1287	0.02822492059	0.06576838568
1288	0.0281998848	0.06572671895
1289	0.02819502509	0.06571211803
1290	0.02818690041	0.06568313297
1291	0.0281780383	0.06565939862
1292	0.02816590463	0.06563707709
1293	0.0281557891	0.06561160988
1294	0.02814358977	0.06557615797
1295	0.02812733002	0.06553946837
1296	0.02811729256	0.06551231589
1297	0.02810572516	0.06548104269
1298	0.02809492607	0.06545663485
1299	0.02808297176	0.06543364332
1300	0.0280664056	0.06539585324
1301	0.0280554923	0.06536862074
1302	0.02804308121	0.06534577566
1303	0.02803337155	0.06532459648
1304	0.02802346724	0.06530369122
1305	0.02801430363	0.0652782025
1306	0.02800718934	0.06526037746
1307	0.02799811971	0.06523934285
1308	0.02798988944	0.06521720955
1309	0.0279765335	0.06518724602
1310	0.02796640422	0.0651658532
1311	0.02794846417	0.06513347788
1312	0.02794097948	0.06511008255
1313	0.02793826234	0.06510370827
1314	0.0279213486	0.06505613391
1315	0.0279112499	0.06502468857
1316	0.02789748761	0.06499553968
1317	0.02789261435	0.06498129416
1318	0.02788158001	0.06494927667
1319	0.027876778	0.06493770635
1320	0.02786420998	0.06490900288
1321	0.02785204409	0.06488327928
1322	0.02784179773	0.06485495916
1323	0.02783324715	0.06483849018
1324	0.02782114379	0.06480319902
1325	0.02781186915	0.06477842161
1326	0.02779857243	0.06474052716
1327	0.02778596541	0.06471291439
1328	0.02777804774	0.06469514818
1329	0.02776647426	0.0646649015
1330	0.02775500576	0.06463790396
1331	0.02774144367	0.06461031345
1332	0.02773081762	0.06457879687
1333	0.02772003965	0.06455526619
1334	0.02770800873	0.06451780063
1335	0.02769077956	0.06447758522
1336	0.02768184997	0.06445398503
1337	0.02766582663	0.06441647753
1338	0.02765479158	0.06438927724
1339	0.02763429898	0.06434325925
1340	0.02762800369	0.06432237296
1341	0.02760988944	0.06427835089
1342	0.0276041344	0.06426091038
1343	0.02759547553	0.06423872155
1344	0.0275832609	0.06421673877
1345	0.02757382442	0.0641904235
1346	0.02755755137	0.06414778155
1347	0.02755619199	0.06414597752
1348	0.02754664296	0.06412272699
1349	0.02753773944	0.06410648826
1350	0.02752277878	0.0640782512
1351	0.0275082235	0.06404106598
1352	0.02749599187	0.06401762552
1353	0.02748474871	0.06399871951
1354	0.02747606754	0.06397847453
1355	0.0274572816	0.06393647822
1356	0.02744286136	0.06390894574
1357	0.02742163199	0.06386723998
1358	0.02740655172	0.06383508587
1359	0.02740640862	0.06383481262
1360	0.02739817105	0.06381112584
1361	0.02738347539	0.06377545748
1362	0.02737642548	0.06375501216
1363	0.02736575201	0.06372998883
1364	0.02735521727	0.06369659598
1365	0.02734567965	0.06366672816
1366	0.02733633589	0.06364551132
1367	0.02732487851	0.06361802833
1368	0.02731293879	0.06358539967
1369	0.02730741872	0.06356809138
1370	0.02729115333	0.06354228605
1371	0.02728141136	0.06351825622
1372	0.02726902595	0.06348647087
1373	0.0272534113	0.06346056001
1374	0.02724022946	0.06343087705
1375	0.02723804725	0.06342579477
1376	0.02723097276	0.06340685702
1377	0.02721553133	0.06337051421
1378	0.02720269142	0.06334301581
1379	0.02718934631	0.06331299374
1380	0.02718149095	0.06329280336
1381	0.027175748	0.06327605846
1382	0.02715778606	0.0632311926
1383	0.02714794877	0.06320982529
1384	0.02713506141	0.06318807998
1385	0.02712610868	0.06316672389
1386	0.02712476231	0.06316491968
1387	0.02711253352	0.0631421958
1388	0.02710622491	0.06311992649
1389	0.02710609747	0.06311955312
1390	0.02709707342	0.06309595089
1391	0.0270842963	0.06306123117
1392	0.02707476734	0.06303454728
1393	0.02706318958	0.06300582393
1394	0.02704928563	0.06297954712
1395	0.02703709945	0.06295486516
1396	0.027025479	0.06293289538
1397	0.02701778804	0.06291256425
1398	0.02700106381	0.06287324345
1399	0.02699000621	0.06285322876
1400	0.02697876182	0.06284037154
1401	0.02696186279	0.06281123859
1402	0.02694801062	0.06277935914
1403	0.02693874357	0.06275859415
1404	0.026926617	0.06273338713
1405	0.02691689622	0.06271069829
1406	0.02689857504	0.06267551354
1407	0.02687571257	0.06263012742
1408	0.02686902796	0.06260992409
1409	0.02686124465	0.06258926173
1410	0.02684880463	0.06256047431
1411	0.02684614896	0.06255132449
1412	0.02683157869	0.06252248391
1413	0.02682317484	0.06250442526
1414	0.02681538213	0.06248489499
1415	0.02680328819	0.06245955283
1416	0.02679173224	0.06243857047
1417	0.02677472804	0.06240681863
1418	0.02676671377	0.0623828275
1419	0.02674904021	0.06235197542
1420	0.02673945106	0.06233356923
1421	0.02673612665	0.06232619902
1422	0.02672870608	0.06230907836
1423	0.02671572142	0.06227735634
1424	0.02670840737	0.0622616281
1425	0.02669241703	0.06223096559
1426	0.02668078479	0.06221243662
1427	0.02666694409	0.06218614294
1428	0.02665400602	0.06216139984
1429	0.02664454581	0.06214241711
1430	0.02664310615	0.06213957343
1431	0.0266357549	0.06211902717
1432	0.0266246465	0.06210205015
1433	0.02661559085	0.0620793709
1434	0.02660841453	0.06206216184
1435	0.02659852923	0.06203994753
1436	0.02658412454	0.06200562047
1437	0.0265833623	0.06200342644
1438	0.02657220521	0.06197699727
1439	0.02655864873	0.06195491688
1440	0.02655254748	0.06194059819
1441	0.02655226977	0.06194011216
1442	0.02654079469	0.06190733081
1443	0.02652474373	0.06187919043
1444	0.02650770643	0.06183793417
1445	0.02649441842	0.06180965473
1446	0.02648228677	0.06177882672
1447	0.02647280465	0.06175796514
1448	0.02646309786	0.0617305996
1449	0.02645090426	0.06170245528
1450	0.02643773595	0.06167719983
1451	0.02642053733	0.06163776555
1452	0.02640703035	0.06161340612
1453	0.02640629209	0.06161192494
1454	0.02640180577	0.06159637556
1455	0.02639633153	0.06158394757
1456	0.02638826479	0.06157352786
1457	0.02637821954	0.06154741141
1458	0.02636980466	0.06153097083
1459	0.0263653521	0.06152215847
1460	0.02635587533	0.06150010083
1461	0.02634415829	0.06147700199
1462	0.02633498075	0.06145562506
1463	0.0263337735	0.06145337856
1464	0.02632334359	0.06141456595
1465	0.02631626247	0.06139549383
1466	0.02630250123	0.06135742413
1467	0.02629432076	0.06133605041
1468	0.02628280662	0.06131615035
1469	0.02627316449	0.06128730107
1470	0.02626444164	0.061269164
1471	0.02626007541	0.0612601521
1472	0.02624902416	0.06123720505
1473	0.02624787782	0.06123558066
1474	0.02622907534	0.06120081375
1475	0.02622313628	0.06118825312
1476	0.02620876614	0.06116300161
1477	0.02620751781	0.06116056379
1478	0.02619792822	0.06114542071
1479	0.02618270516	0.06111526124
1480	0.02616537928	0.06107507965
1481	0.02615230255	0.06105039259
1482	0.02614133799	0.06102550158
1483	0.02614122235	0.06102525898
1484	0.02613044793	0.0610054336
1485	0.02611660321	0.06096818112
1486	0.02610631596	0.06094068808
1487	0.02610327728	0.06093360238
1488	0.02609318323	0.06091127505
1489	0.02608440274	0.06088703073
1490	0.02607746042	0.06086814737
1491	0.02606449646	0.06084095425
1492	0.02606094159	0.06083419149
1493	0.02604910027	0.06080800444
1494	0.02603457795	0.06078290217
1495	0.02602386856	0.060757598
1496	0.02600976075	0.06071614343
1497	0.02600251903	0.06070107152
1498	0.02599812557	0.06069228979
1499	0.02599427372	0.06068283496
